Titulo,Compañia_Desarrollo,Fecha_Lanzamiento,Genero,Plataforma,Multiplataforma,Portátil,Online,Max_Jugadores,Rating,Ranking,Puntuacion_Reseña,Secuela,Licenciado,Ventas_NA,Ventas_EU,Ventas_JP,Ventas_Otros,Ventas_Globales,Ventas_estimadas,Exitoso
Generator_Rex,Activision,2011.0,Action,X360,False,False,False,0.0,Desconocido,12386.0,0.0,False,False,0.05,0.01,0.0,0.0,60000.0,0.0,False
Petz_Hamsterz_Superstarz,Ubisoft,2009.0,Simulation,DS,False,False,False,0.0,Desconocido,10690.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Age_of_Empires_II,Microsoft Game Studios,1999.0,Strategy,PC,False,False,False,0.0,Desconocido,10693.0,0.0,False,False,0.01,0.08,0.0,0.02,100000.0,0.0,False
"Warhammer_40,000",THQ,2010.0,Strategy,PC,False,False,False,0.0,Desconocido,10694.0,0.0,False,False,0.08,0.01,0.0,0.01,100000.0,0.0,False
Code_Lyoko,Game Factory,2007.0,Action,Wii,True,True,True,1.0,T,10698.0,58.0,True,True,0.07,0.02,0.0,0.01,100000.0,0.0,False
Code_Lyoko,Game Factory,2008.0,Action,PSP,True,True,True,1.0,T,14420.0,58.0,True,True,0.03,0.0,0.0,0.0,30000.0,0.0,False
Fate/hollow_ataraxia,Type-Moon,2014.0,Adventure,PSV,False,False,False,0.0,Desconocido,10699.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Lucky_*_Star,Kadokawa Shoten,2008.0,Adventure,PS2,False,False,False,0.0,Desconocido,10700.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Murder_in_Venice,City Interactive,2011.0,Adventure,DS,False,False,False,0.0,Desconocido,10702.0,0.0,False,False,0.06,0.03,0.0,0.01,100000.0,0.0,False
Nancy_Drew,THQ,2010.0,Puzzle,DS,False,False,False,0.0,Desconocido,10703.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Naruto_Shippuden,Takara Tomy,2007.0,Fighting,Wii,False,False,False,0.0,Desconocido,10705.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Universal_Studios_Theme_Parks_Adventure,Kemco,2001.0,Misc,GC,False,False,False,0.0,Desconocido,10706.0,0.0,False,False,0.08,0.02,0.0,0.0,100000.0,0.0,False
Nihon_Keizai_Shinbunsha_Kanshuu,Nintendo,2009.0,Misc,DS,False,False,False,0.0,Desconocido,10707.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Little_League_World_Series_Baseball_2010,Activision,2010.0,Sports,X360,False,False,False,0.0,Desconocido,10708.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Little_League_World_Series_Baseball_2010,Activision,2010.0,Sports,PS3,False,False,False,0.0,Desconocido,11547.0,0.0,False,False,0.07,0.0,0.0,0.01,80000.0,0.0,False
Piglet's_Big_Game,Gotham Games,2003.0,Platform,PS2,False,False,False,0.0,Desconocido,10709.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Piglet's_Big_Game,Gotham Games,2003.0,Platform,GC,False,False,False,0.0,Desconocido,12988.0,0.0,False,False,0.04,0.01,0.0,0.0,50000.0,0.0,False
Piglet's_Big_Game,THQ,2003.0,Platform,GBA,False,False,False,0.0,Desconocido,12999.0,0.0,False,False,0.04,0.01,0.0,0.0,50000.0,0.0,False
Real_Bout_Garou_Densetsu,SNK,1996.0,Fighting,SAT,False,False,False,0.0,Desconocido,10710.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Project_FIFA_World_Cup,Electronic Arts,2002.0,Sports,PS2,False,False,False,0.0,Desconocido,10713.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
System_Flaw,Enjoy Gaming ltd.,2009.0,Shooter,DS,False,False,False,0.0,Desconocido,10714.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Burnout_Paradise,Electronic Arts,2009.0,Racing,PC,False,False,False,0.0,Desconocido,10721.0,0.0,False,False,0,0.08,0.0,0.01,100000.0,0.0,False
Burnout_Paradise,Electronic Arts,2009.0,Racing,PS3,False,False,False,0.0,Desconocido,11095.0,0.0,False,False,0,0.06,0.01,0.02,90000.0,0.0,False
Burnout_Paradise,Electronic Arts,2009.0,Racing,X360,False,False,False,0.0,Desconocido,13823.0,0.0,False,False,0,0.03,0.0,0.0,40000.0,0.0,False
Famicom_Mini,Nintendo,2004.0,Adventure,GBA,False,False,False,0.0,Desconocido,10722.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Higurashi_no_Nakukoru_ni_Kizuna,Alchemist,2008.0,Adventure,DS,False,False,False,0.0,Desconocido,10725.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Star_Trek,Global Star,2004.0,Simulation,PS2,False,False,False,0.0,Desconocido,10726.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Star_Trek,Global Star,2004.0,Simulation,XB,False,False,False,0.0,Desconocido,13691.0,0.0,False,False,0.03,0.01,0.0,0.0,40000.0,0.0,False
The_Land_Before_Time,TDK Mediactive,2001.0,Racing,PS,False,False,False,0.0,Desconocido,10727.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Ultra_Street_Fighter_IV,Capcom,2015.0,Fighting,PS4,False,False,False,0.0,Desconocido,10728.0,0.0,False,False,0,0.08,0.0,0.01,100000.0,0.0,False
Cubic_Ninja,Ubisoft,2011.0,Platform,3DS,False,False,False,0.0,Desconocido,10730.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Championship_Pony,"Destination Software, Inc",2008.0,Simulation,DS,False,False,False,0.0,Desconocido,10731.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Harvest_Moon,Rising Star Games,2009.0,Puzzle,DS,False,False,False,0.0,Desconocido,10732.0,0.0,False,False,0.08,0.01,0.0,0.01,100000.0,0.0,False
Power_Stone_Collection,Capcom,2006.0,Action,PSP,True,True,True,1.0,M,10736.0,74.0,True,True,0.08,0.0,0.0,0.01,100000.0,0.0,False
Blast_Chamber,Activision,1996.0,Shooter,PS,False,False,False,0.0,Desconocido,10738.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Mana_Khemia,Nippon Ichi Software,2008.0,Role-Playing,PSP,False,False,False,0.0,Desconocido,10740.0,0.0,False,False,0.05,0.0,0.03,0.01,100000.0,0.0,False
Retro_Game_Challenge_(US_sales),Namco Bandai Games,2007.0,Action,DS,False,False,False,0.0,Desconocido,10741.0,0.0,False,False,0.1,0.0,0.0,0.0,100000.0,0.0,False
EyeToy,Sony Computer Entertainment,2005.0,Action,PS2,False,False,False,0.0,Desconocido,10742.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
MotoGP_07,Capcom,2007.0,Racing,PS2,False,False,False,0.0,Desconocido,10744.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Touch_Detective,505 Games,2006.0,Adventure,DS,True,True,True,1.0,T,10745.0,60.0,True,True,0.06,0.03,0.0,0.01,100000.0,0.0,False
Option_Tuning_Car_Battle,MTO,1998.0,Racing,PS,False,False,False,0.0,Desconocido,10746.0,0.0,False,False,0,0.0,0.09,0.01,100000.0,0.0,False
Derby_Jockey_2,Asmik Corp,1995.0,Sports,SNES,False,False,False,0.0,Desconocido,10748.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Famicom_Mini,Nintendo,2004.0,Platform,GBA,False,False,False,0.0,Desconocido,10749.0,0.0,False,False,0,0.0,0.09,0.0,100000.0,0.0,False
Descent_Maximum,Interplay Productions,1997.0,Shooter,PS,False,False,False,0.0,Desconocido,10751.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Blast_Works,Eidos Interactive,2008.0,Shooter,Wii,True,True,True,4.0,T,10753.0,78.0,True,True,0.09,0.0,0.0,0.01,100000.0,0.0,False
Shining_Force_EXA,Sega,2007.0,Role-Playing,PS2,False,False,False,0.0,Desconocido,10756.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Virtual_Pro_Wrestling,Asmik Ace Entertainment,1996.0,Fighting,PS,False,False,False,0.0,Desconocido,10757.0,0.0,False,False,0,0.0,0.09,0.01,100000.0,0.0,False
Shadow_Tower,From Software,1998.0,Role-Playing,PS,False,False,False,0.0,Desconocido,10759.0,0.0,False,False,0.01,0.01,0.07,0.01,100000.0,0.0,False
Luminous_Arc_2_(JP_sales),Unknown,0.0,Role-Playing,DS,False,False,False,0.0,Desconocido,10760.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Dragon_Ball,Namco Bandai Games,2009.0,Fighting,PSP,False,False,False,0.0,Desconocido,10762.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Red_Bull_BC_One,Playlogic Game Factory,2008.0,Misc,DS,False,False,False,0.0,Desconocido,10763.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Heatseeker,Codemasters,2007.0,Action,Wii,True,True,True,1.0,T,10764.0,62.0,True,True,0.08,0.0,0.0,0.01,100000.0,0.0,False
Heatseeker,Codemasters,2007.0,Action,Wii,True,True,True,1.0,T,10764.0,49.0,True,True,0.08,0.0,0.0,0.01,100000.0,0.0,False
Heatseeker,Codemasters,2007.0,Action,PSP,True,True,True,1.0,T,13505.0,62.0,True,True,0.04,0.0,0.0,0.0,40000.0,0.0,False
Heatseeker,Codemasters,2007.0,Action,PSP,True,True,True,1.0,T,13505.0,49.0,True,True,0.04,0.0,0.0,0.0,40000.0,0.0,False
Watchmen,Warner Bros. Interactive Entertainment,2009.0,Action,X360,False,False,False,0.0,Desconocido,10765.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Guilty_Gear_Isuka,505 Games,2004.0,Fighting,PS2,False,False,False,0.0,Desconocido,10768.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Shadow_Master,Psygnosis,1997.0,Adventure,PS,False,False,False,0.0,Desconocido,10771.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Global_Touring_Challenge,Rage Software,2001.0,Racing,PS2,False,False,False,0.0,Desconocido,10772.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Tokimeki_Memorial,Konami Digital Entertainment,1996.0,Puzzle,PS,False,False,False,0.0,Desconocido,10775.0,0.0,False,False,0,0.0,0.09,0.01,100000.0,0.0,False
Tokimeki_Memorial,Konami Digital Entertainment,1996.0,Puzzle,SAT,False,False,False,0.0,Desconocido,11263.0,0.0,False,False,0,0.0,0.08,0.0,80000.0,0.0,False
InuYasha,Namco Bandai Games,2007.0,Role-Playing,DS,True,True,True,1.0,T,10776.0,46.0,True,True,0.09,0.0,0.0,0.01,100000.0,0.0,False
MotoGP_2,THQ,2003.0,Racing,XB,False,False,False,0.0,Desconocido,10777.0,0.0,False,False,0.07,0.02,0.0,0.0,100000.0,0.0,False
Pro_Yakyuu_Famista_DS,Namco Bandai Games,2007.0,Sports,DS,False,False,False,0.0,Desconocido,10778.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Ultimate_Muscle_-_The_Kinnikuman_Legacy,Banpresto,2002.0,Fighting,GBA,False,False,False,0.0,Desconocido,10779.0,0.0,False,False,0.05,0.02,0.03,0.0,100000.0,0.0,False
BIT.TRIP_COMPLETE,Rising Star Games,2011.0,Misc,Wii,False,False,False,0.0,Desconocido,10780.0,0.0,False,False,0.06,0.02,0.0,0.01,100000.0,0.0,False
EyeCreate,Sony Computer Entertainment,2007.0,Misc,PS3,False,False,False,0.0,Desconocido,10781.0,0.0,False,False,0,0.08,0.0,0.02,100000.0,0.0,False
Touch_Mechanic,Nintendo,2008.0,Simulation,DS,False,False,False,0.0,Desconocido,10784.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Ciel_Nosurge,Gust,2012.0,Adventure,PSV,False,False,False,0.0,Desconocido,10785.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Ar_tonelico,505 Games,2006.0,Role-Playing,PS2,False,False,False,0.0,Desconocido,10786.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Man_vs._Wild,Crave Entertainment,2011.0,Action,X360,False,False,False,0.0,Desconocido,10787.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Man_vs._Wild,Abylight,2010.0,Action,PS3,False,False,False,0.0,Desconocido,11502.0,0.0,False,False,0.07,0.0,0.0,0.01,80000.0,0.0,False
Man_vs._Wild,Crave Entertainment,2011.0,Action,Wii,False,False,False,0.0,Desconocido,11658.0,0.0,False,False,0.07,0.0,0.0,0.0,80000.0,0.0,False
Sol_Trigger,Image Epoch,2012.0,Role-Playing,PSP,False,False,False,0.0,Desconocido,10788.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Castlevania_Double_Pack,Konami Digital Entertainment,2006.0,Platform,GBA,False,False,False,0.0,Desconocido,10790.0,0.0,False,False,0.07,0.03,0.0,0.0,100000.0,0.0,False
Ballistic,BAM! Entertainment,2002.0,Shooter,GBA,False,False,False,0.0,Desconocido,10791.0,0.0,False,False,0.07,0.03,0.0,0.0,100000.0,0.0,False
Steel_Battalion,Microsoft Game Studios,2002.0,Simulation,XB,False,False,False,0.0,Desconocido,10793.0,0.0,False,False,0.05,0.02,0.02,0.0,100000.0,0.0,False
Glory_Days_2,Ghostlight,2007.0,Strategy,DS,False,False,False,0.0,Desconocido,10795.0,0.0,False,False,0.08,0.0,0.0,0.01,100000.0,0.0,False
Johnny_Bravo_in_The_Hukka-Mega-Mighty-Ultra-Extreme_Date-O-Rama,Blast! Entertainment Ltd,2009.0,Action,DS,False,False,False,0.0,Desconocido,10796.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
thinkSMART,Conspiracy Entertainment,2010.0,Misc,DS,False,False,False,0.0,Desconocido,10798.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Digimon_Story,Namco Bandai Games,2011.0,Role-Playing,DS,False,False,False,0.0,Desconocido,10799.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Tennis_no_Oji-Sama,Konami Digital Entertainment,2010.0,Sports,DS,False,False,False,0.0,Desconocido,10800.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Mind_Quiz,Ubisoft,2006.0,Action,PSP,False,False,False,0.0,Desconocido,10801.0,0.0,False,False,0.08,0.01,0.0,0.01,100000.0,0.0,False
Populous_DS,Rising Star Games,2008.0,Strategy,DS,False,False,False,0.0,Desconocido,10802.0,0.0,False,False,0.07,0.0,0.02,0.01,100000.0,0.0,False
Who_Wants_to_Be_A_Millionaire?,Ubisoft,2011.0,Misc,X360,False,False,False,0.0,Desconocido,10803.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Cartoon_Network,Deep Silver,2011.0,Fighting,3DS,False,False,False,0.0,Desconocido,10805.0,0.0,False,False,0.07,0.02,0.0,0.01,100000.0,0.0,False
Imagine,Ubisoft,2010.0,Simulation,DS,False,False,False,0.0,Desconocido,10806.0,0.0,False,False,0.08,0.01,0.0,0.01,100000.0,0.0,False
Disney_Planes_Fire_&_Rescue,Disney Interactive Studios,2014.0,Action,3DS,False,False,False,0.0,Desconocido,10807.0,0.0,False,False,0.01,0.08,0.0,0.01,100000.0,0.0,False
Disney_Planes_Fire_&_Rescue,Disney Interactive Studios,2014.0,Action,Wii,False,False,False,0.0,Desconocido,12564.0,0.0,False,False,0,0.05,0.0,0.0,60000.0,0.0,False
Disney_Planes_Fire_&_Rescue,Disney Interactive Studios,2014.0,Action,WiiU,False,False,False,0.0,Desconocido,14830.0,0.0,False,False,0.01,0.01,0.0,0.0,30000.0,0.0,False
Gokuhou!!_Mecha_Mote_Iinchou,Konami Digital Entertainment,2009.0,Simulation,DS,False,False,False,0.0,Desconocido,10809.0,0.0,False,False,0,0.0,0.1,0.0,100000.0,0.0,False
Natural_Doctrine,Nippon Ichi Software,2014.0,Role-Playing,PS4,False,False,False,0.0,Desconocido,10810.0,0.0,False,False,0.05,0.02,0.02,0.01,100000.0,0.0,False
Natural_Doctrine,Nippon Ichi Software,2014.0,Role-Playing,PSV,False,False,False,0.0,Desconocido,11266.0,0.0,False,False,0.03,0.02,0.03,0.01,80000.0,0.0,False
Natural_Doctrine,Nippon Ichi Software,2014.0,Role-Playing,PS3,False,False,False,0.0,Desconocido,13002.0,0.0,False,False,0.03,0.01,0.01,0.01,50000.0,0.0,False
SNK_vs._Capcom_Card_Fighters_DS,Ignition Entertainment,2006.0,Strategy,DS,False,False,False,0.0,Desconocido,10811.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Mystery_Stories,GSP,2011.0,Adventure,DS,False,False,False,0.0,Desconocido,10812.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
ReCore,Microsoft Game Studios,2016.0,Action,XOne,False,False,False,0.0,Desconocido,10816.0,0.0,False,False,0.06,0.03,0.0,0.01,100000.0,0.0,False
NASCAR,Electronic Arts,2006.0,Racing,PSP,False,False,False,0.0,Desconocido,10817.0,0.0,False,False,0.09,0.0,0.0,0.01,100000.0,0.0,False
Shox,Electronic Arts,2002.0,Racing,PS2,False,False,False,0.0,Desconocido,10819.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Unou_no_Tatsujin,Namco Bandai Games,2007.0,Misc,DS,False,False,False,0.0,Desconocido,10820.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
Neo_Atlas,ArtDink,1998.0,Strategy,PS,False,False,False,0.0,Desconocido,10824.0,0.0,False,False,0,0.0,0.09,0.01,90000.0,0.0,False
Disney's_Aladdin_in_Nasira's_Revenge,Sony Computer Entertainment,2000.0,Action,PS,False,False,False,0.0,Desconocido,10826.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Kiniro_no_Corda_3,Tecmo Koei,2010.0,Adventure,PSP,False,False,False,0.0,Desconocido,10827.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
Kiniro_no_Corda_3,Tecmo Koei,2010.0,Adventure,PS2,False,False,False,0.0,Desconocido,14404.0,0.0,False,False,0,0.0,0.03,0.0,30000.0,0.0,False
Kiniro_no_Corda_3,Tecmo Koei,2015.0,Adventure,3DS,False,False,False,0.0,Desconocido,16531.0,0.0,False,False,0,0.0,0.01,0.0,10000.0,0.0,False
Taiko_no_Tatsujin,Namco Bandai Games,2016.0,Action,3DS,False,False,False,0.0,Desconocido,10829.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
Winning_Post_6,Tecmo Koei,2003.0,Sports,PS2,False,False,False,0.0,Desconocido,10830.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
Egg_Monster_Hero,Square Enix,0.0,Role-Playing,DS,False,False,False,0.0,Desconocido,10831.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
Rock_Band_Country_Track_Pack_2,MTV Games,2011.0,Misc,Wii,False,False,False,0.0,Desconocido,10832.0,0.0,False,False,0.09,0.0,0.0,0.01,90000.0,0.0,False
Rock_Band_Country_Track_Pack_2,MTV Games,2011.0,Misc,PS3,False,False,False,0.0,Desconocido,11945.0,0.0,False,False,0.07,0.0,0.0,0.01,70000.0,0.0,False
Rock_Band_Country_Track_Pack_2,MTV Games,2011.0,Misc,X360,False,False,False,0.0,Desconocido,13304.0,0.0,False,False,0.04,0.0,0.0,0.0,50000.0,0.0,False
Darkest_of_Days,Phantom EFX,2009.0,Shooter,X360,False,False,False,0.0,Desconocido,10833.0,0.0,False,False,0.09,0.0,0.0,0.01,90000.0,0.0,False
Whacked!,Microsoft Game Studios,2002.0,Misc,XB,False,False,False,0.0,Desconocido,10834.0,0.0,False,False,0.07,0.02,0.0,0.0,90000.0,0.0,False
Angry_Birds,Focus Home Interactive,2011.0,Puzzle,PC,False,False,False,0.0,Desconocido,10838.0,0.0,False,False,0,0.07,0.0,0.02,90000.0,0.0,False
Dungeons,Kalypso Media,2011.0,Strategy,PC,False,False,False,0.0,Desconocido,10841.0,0.0,False,False,0.07,0.02,0.0,0.01,90000.0,0.0,False
SingStar_Apres-Ski_Party_2,Sony Computer Entertainment,2010.0,Misc,PS3,False,False,False,0.0,Desconocido,10843.0,0.0,False,False,0,0.07,0.0,0.02,90000.0,0.0,False
Raven_Squad,Evolved Games,2009.0,Shooter,X360,False,False,False,0.0,Desconocido,10844.0,0.0,False,False,0.08,0.01,0.0,0.01,90000.0,0.0,False
Raven_Squad,Evolved Games,2009.0,Shooter,PC,False,False,False,0.0,Desconocido,16163.0,0.0,False,False,0.01,0.0,0.0,0.0,10000.0,0.0,False
Medieval_II,Sega,2006.0,Strategy,PC,False,False,False,0.0,Desconocido,10848.0,0.0,False,False,0,0.08,0.0,0.02,90000.0,0.0,False
Metal_Fight_Beyblade,Hudson Soft,2009.0,Action,DS,False,False,False,0.0,Desconocido,10850.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
Speed_Kings,Acclaim Entertainment,2003.0,Racing,PS2,False,False,False,0.0,Desconocido,10852.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Speed_Kings,Acclaim Entertainment,2003.0,Racing,XB,False,False,False,0.0,Desconocido,12834.0,0.0,False,False,0.04,0.01,0.0,0.0,50000.0,0.0,False
Speed_Kings,Acclaim Entertainment,2003.0,Racing,GC,False,False,False,0.0,Desconocido,15497.0,0.0,False,False,0.01,0.0,0.0,0.0,20000.0,0.0,False
Monopoly_Collection,Electronic Arts,2011.0,Misc,Wii,False,False,False,0.0,Desconocido,10853.0,0.0,False,False,0.02,0.07,0.0,0.01,90000.0,0.0,False
The_King_of_Fighters_XIV,Deep Silver,2016.0,Fighting,PS4,False,False,False,0.0,Desconocido,10854.0,0.0,False,False,0.04,0.01,0.03,0.01,90000.0,0.0,False
Langrisser_V,NCS,1998.0,Strategy,SAT,False,False,False,0.0,Desconocido,10855.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
PhotoKano,Kadokawa Shoten,2012.0,Adventure,PSP,False,False,False,0.0,Desconocido,10857.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
PhotoKano,Kadokawa Shoten,2013.0,Adventure,PSV,False,False,False,0.0,Desconocido,11785.0,0.0,False,False,0,0.0,0.07,0.0,70000.0,0.0,False
Ouchi_Mainichi_Tamagotchi,Namco Bandai Games,2012.0,Action,3DS,False,False,False,0.0,Desconocido,10858.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
Fresh_PreCure!_Asobi_Collection,Namco Bandai Games,2009.0,Action,DS,False,False,False,0.0,Desconocido,10859.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
Populous,Electronic Arts,1998.0,Strategy,PS,False,False,False,0.0,Desconocido,10860.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Rygar,Rising Star Games,2008.0,Action,Wii,False,False,False,0.0,Desconocido,10861.0,0.0,False,False,0.09,0.0,0.0,0.01,90000.0,0.0,False
Chess,Success,2001.0,Strategy,PS,False,False,False,0.0,Desconocido,10862.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Rosco_McQueen,Sony Computer Entertainment,1997.0,Action,PS,False,False,False,0.0,Desconocido,10863.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Terranigma,Nintendo,1995.0,Role-Playing,SNES,False,False,False,0.0,Desconocido,10864.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
PAC-MAN_and_the_Ghostly_Adventures,Namco Bandai Games,2013.0,Platform,3DS,False,False,False,0.0,Desconocido,10865.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
PAC-MAN_and_the_Ghostly_Adventures,Namco Bandai Games,2013.0,Platform,PS3,False,False,False,0.0,Desconocido,11188.0,0.0,False,False,0.03,0.04,0.0,0.01,90000.0,0.0,False
PAC-MAN_and_the_Ghostly_Adventures,Namco Bandai Games,2013.0,Platform,X360,False,False,False,0.0,Desconocido,11306.0,0.0,False,False,0.04,0.03,0.0,0.01,80000.0,0.0,False
PAC-MAN_and_the_Ghostly_Adventures,Namco Bandai Games,2013.0,Platform,WiiU,False,False,False,0.0,Desconocido,13108.0,0.0,False,False,0.04,0.01,0.0,0.0,50000.0,0.0,False
The_Voice,Activision,2014.0,Action,WiiU,False,False,False,0.0,Desconocido,10866.0,0.0,False,False,0.08,0.0,0.0,0.01,90000.0,0.0,False
The_Voice,Activision,2014.0,Action,X360,False,False,False,0.0,Desconocido,11568.0,0.0,False,False,0.07,0.0,0.0,0.01,80000.0,0.0,False
The_Voice,Activision,2014.0,Action,PS3,False,False,False,0.0,Desconocido,14977.0,0.0,False,False,0.02,0.0,0.0,0.0,20000.0,0.0,False
Forever_Kingdom,From Software,2001.0,Role-Playing,PS2,False,False,False,0.0,Desconocido,10867.0,0.0,False,False,0.02,0.02,0.04,0.01,90000.0,0.0,False
Blitz,Midway Games,2006.0,Sports,PSP,False,False,False,0.0,Desconocido,10868.0,0.0,False,False,0.09,0.0,0.0,0.01,90000.0,0.0,False
Altered_Beast,THQ,2002.0,Action,GBA,False,False,False,0.0,Desconocido,10870.0,0.0,False,False,0.07,0.02,0.0,0.0,90000.0,0.0,False
Field_&_Stream,505 Games,2010.0,Sports,X360,False,False,False,0.0,Desconocido,10871.0,0.0,False,False,0.09,0.0,0.0,0.01,90000.0,0.0,False
Wordmaster,Zoo Digital Publishing,2008.0,Strategy,DS,False,False,False,0.0,Desconocido,10872.0,0.0,False,False,0.09,0.0,0.0,0.01,90000.0,0.0,False
Shining_Tears,Sega,2004.0,Role-Playing,PS2,False,False,False,0.0,Desconocido,10873.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Scaler,Take-Two Interactive,2004.0,Platform,PS2,False,False,False,0.0,Desconocido,10875.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Scaler,Global Star,2004.0,Platform,XB,False,False,False,0.0,Desconocido,13610.0,0.0,False,False,0.03,0.01,0.0,0.0,40000.0,0.0,False
Scaler,Take-Two Interactive,2004.0,Platform,GC,False,False,False,0.0,Desconocido,13986.0,0.0,False,False,0.03,0.01,0.0,0.0,40000.0,0.0,False
Gradius_V,Konami Digital Entertainment,2004.0,Shooter,PS2,False,False,False,0.0,Desconocido,10876.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
X-COM,Microprose,1995.0,Strategy,PS,False,False,False,0.0,Desconocido,10877.0,0.0,False,False,0.05,0.04,0.0,0.01,90000.0,0.0,False
Raiden_Fighters_Aces,Valcon Games,2008.0,Shooter,X360,False,False,False,0.0,Desconocido,10878.0,0.0,False,False,0.06,0.03,0.0,0.01,90000.0,0.0,False
Scooby-Doo!_Who's_Watching_Who?,THQ,2006.0,Adventure,DS,False,False,False,0.0,Desconocido,10879.0,0.0,False,False,0.08,0.01,0.0,0.01,90000.0,0.0,False
Scooby-Doo!_Who's_Watching_Who?,THQ,2006.0,Adventure,PSP,False,False,False,0.0,Desconocido,11584.0,0.0,False,False,0.07,0.01,0.0,0.01,80000.0,0.0,False
World_Cup_'98_France,Sega,1998.0,Sports,SAT,False,False,False,0.0,Desconocido,10880.0,0.0,False,False,0,0.0,0.09,0.0,90000.0,0.0,False
